Country Code,Country Name,Indicator Name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ITA,Italy,"Life expectancy at birth, total (years)",80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.19756098,
JAM,Jamaica,"Life expectancy at birth, total (years)",74.139,74.14,74.142,74.146,74.148,74.143,74.129,74.103,74.071,74.038,74.012,74.001,74.01,74.042,74.098,74.175,74.267,74.368,74.475,
JOR,Jordan,"Life expectancy at birth, total (years)",71.907,72.083,72.256,72.427,72.595,72.763,72.931,73.099,73.266,73.428,73.581,73.722,73.851,73.969,74.078,74.184,74.292,74.405,74.526,
JPN,Japan,"Life expectancy at birth, total (years)",81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,
KAZ,Kazakhstan,"Life expectancy at birth, total (years)",65.76,65.95,65.74,66.06,65.86,66.15,66.34,67.11,68.39,68.45,68.69,69.52,70.62,71.44,71.97,72.41,72.95,73.15,73.18,
KEN,Kenya,"Life expectancy at birth, total (years)",51.101,51.606,52.41,53.475,54.732,56.093,57.463,58.76,59.932,60.959,61.851,62.659,63.419,64.135,64.798,65.393,65.909,66.342,66.699,
KGZ,Kyrgyz Republic,"Life expectancy at birth, total (years)",68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,
KHM,Cambodia,"Life expectancy at birth, total (years)",59.335,60.283,61.241,62.186,63.088,63.927,64.697,65.394,66.014,66.56,67.043,67.48,67.888,68.273,68.637,68.977,69.289,69.57,69.823,
KIR,Kiribati,"Life expectancy at birth, total (years)",63.446,63.731,63.995,64.242,64.478,64.712,64.953,65.208,65.48,65.769,66.072,66.381,66.69,66.995,67.291,67.577,67.851,68.116,68.369,
KNA,St. Kitts and Nevis,"Life expectancy at birth, total (years)",,71.33658537,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.","Life expectancy at birth, total (years)",76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,
KWT,Kuwait,"Life expectancy at birth, total (years)",73.21,73.28,73.355,73.439,73.538,73.66,73.807,73.976,74.162,74.358,74.55,74.728,74.885,75.019,75.13,75.224,75.311,75.398,75.489,
LAC,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",71.76704962,72.06815787,72.35139475,72.61821842,72.86918568,73.10486464,73.32899691,73.54395204,73.75202251,73.95428629,74.15197747,74.34505753,74.53323932,74.71799683,74.89944926,75.07700747,75.25163453,75.42250137,75.59132639,
LAO,Lao PDR,"Life expectancy at birth, total (years)",59.372,59.937,60.502,61.065,61.625,62.182,62.731,63.271,63.797,64.306,64.797,65.267,65.717,66.144,66.546,66.924,67.277,67.61,67.923,
LBN,Lebanon,"Life expectancy at birth, total (years)",74.999,75.488,75.969,76.432,76.865,77.26,77.609,77.911,78.161,78.36,78.507,78.611,78.683,78.732,78.768,78.8,78.833,78.875,78.93,
LBR,Liberia,"Life expectancy at birth, total (years)",52.236,52.826,53.554,54.422,55.393,56.4,57.365,58.229,58.971,59.6,60.146,60.663,61.186,61.723,62.269,62.802,63.295,63.73,64.104,
LBY,Libya,"Life expectancy at birth, total (years)",71.038,71.244,71.466,71.693,71.902,72.063,72.155,72.174,72.129,72.044,71.956,71.901,71.907,71.981,72.121,72.311,72.52,72.724,72.913,
LCA,St. Lucia,"Life expectancy at birth, total (years)",73.486,73.648,73.808,73.966,74.122,74.276,74.426,74.571,74.712,74.852,74.993,75.138,75.286,75.44,75.596,75.752,75.907,76.057,76.203,
LCN,Latin America & Caribbean,"Life expectancy at birth, total (years)",71.99312403,72.28763379,72.56226154,72.8191972,73.06052666,73.28745866,73.50178524,73.70415657,73.9041865,74.09722025,74.28311752,74.46145444,74.63279792,74.7990465,74.96168764,75.12202318,75.28208661,75.4408494,75.60149504,
LDC,Least developed countries: UN classification,"Life expectancy at birth, total (years)",55.97573305,56.50274794,57.0610828,57.64678114,58.25570484,58.88310501,59.52027806,60.15664525,60.78301471,61.38893391,61.96741724,62.5153219,63.03046034,63.50903191,63.94777733,64.34582964,64.70786161,65.03980124,65.34542124,
LIC,Low income,"Life expectancy at birth, total (years)",53.90217494,54.48660128,55.11056462,55.76631402,56.44310836,57.13229817,57.82180572,58.49541946,59.13783207,59.73973971,60.3002394,60.8265643,61.32460358,61.79459416,62.23539883,62.64587188,63.02811995,63.38749938,63.72774921,
LIE,Liechtenstein,"Life expectancy at birth, total (years)",79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,83.04146341,
LKA,Sri Lanka,"Life expectancy at birth, total (years)",72.233,73.085,73.799,74.337,74.695,74.904,75.037,75.157,75.286,75.439,75.614,75.796,75.974,76.147,76.316,76.482,76.648,76.812,76.978,
LMC,Lower middle income,"Life expectancy at birth, total (years)",62.93888156,63.27782923,63.6206849,63.97669367,64.34408993,64.73197103,65.13225968,65.53706318,65.95707682,66.37215852,66.76630503,67.13620535,67.48671794,67.81150661,68.11004773,68.38653249,68.641133,68.86963715,69.08849167,
LMY,Low & middle income,"Life expectancy at birth, total (years)",65.65896848,65.94648136,66.24514502,66.56818446,66.88491828,67.24623284,67.60652446,67.95755435,68.33046478,68.68060387,69.04234417,69.38086,69.71101542,70.01002492,70.2944613,70.55916221,70.80999017,71.02162515,71.22161604,
LSO,Lesotho,"Life expectancy at birth, total (years)",46.197,44.898,43.845,43.083,42.658,42.595,42.854,43.384,44.146,45.1,46.207,47.416,48.663,49.891,51.038,52.059,52.947,53.705,54.331,
LTE,Late-demographic dividend,"Life expectancy at birth, total (years)",71.21184198,71.49965275,71.79171616,72.1188836,72.40185463,72.75646751,73.08177418,73.37755447,73.70307003,73.98340809,74.31748308,74.6098191,74.91914552,75.1995389,75.4727237,75.74829889,76.01739719,76.22687683,76.43618802,
LTU,Lithuania,"Life expectancy at birth, total (years)",71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.13414634,
LUX,Luxembourg,"Life expectancy at birth, total (years)",77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.44634146,
LVA,Latvia,"Life expectancy at birth, total (years)",70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.23902439,
MAC,"Macao SAR, China","Life expectancy at birth, total (years)",80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.938,83.158,83.361,83.543,83.707,83.854,83.989,84.118,84.244,
MAF,St. Martin (French part),"Life expectancy at birth, total (years)",76.97317073,77.17317073,77.37317073,77.52195122,77.67317073,77.87317073,78.02195122,78.22195122,78.37317073,78.52195122,78.72195122,78.87317073,79.02195122,79.17317073,79.32195122,79.52195122,79.62195122,79.82195122,79.97317073,
MAR,Morocco,"Life expectancy at birth, total (years)",69.193,69.769,70.399,71.067,71.746,72.403,73.009,73.546,74.003,74.382,74.696,74.97,75.227,75.477,75.726,75.974,76.218,76.453,76.68,
MCO,Monaco,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
MDA,Moldova,"Life expectancy at birth, total (years)",67.185,67.362,67.521,67.665,67.82,68.022,68.302,68.671,69.119,69.616,70.119,70.581,70.968,71.267,71.478,71.617,71.717,71.808,71.901,
MDG,Madagascar,"Life expectancy at birth, total (years)",59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.931,66.311,66.681,67.041,
MDV,Maldives,"Life expectancy at birth, total (years)",70.964,71.708,72.399,73.034,73.612,74.138,74.621,75.073,75.499,75.905,76.293,76.664,77.018,77.36,77.691,78.013,78.325,78.627,78.921,
MEA,Middle East & North Africa,"Life expectancy at birth, total (years)",70.1860594,70.47001714,70.75154443,71.03757081,71.31003055,71.58493995,71.84130341,72.09133372,72.32599404,72.53918362,72.73749241,72.93166117,73.13239732,73.32643778,73.51484469,73.71077102,73.89981806,74.08883309,74.27058876,
MEX,Mexico,"Life expectancy at birth, total (years)",74.658,74.922,75.118,75.243,75.3,75.296,75.255,75.194,75.128,75.065,75.011,74.966,74.93,74.908,74.904,74.917,74.947,74.992,75.054,
MHL,Marshall Islands,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
MIC,Middle income,"Life expectancy at birth, total (years)",66.65740875,66.93532119,67.22174984,67.53141577,67.83160487,68.17860617,68.52378591,68.85930715,69.22061507,69.55973368,69.91442222,70.24588415,70.57041913,70.86331832,71.1432131,71.40449628,71.6533612,71.861587,72.05927376,
MKD,North Macedonia,"Life expectancy at birth, total (years)",73.47,73.642,73.781,73.892,73.986,74.08,74.19,74.324,74.484,74.662,74.846,75.019,75.171,75.299,75.406,75.498,75.589,75.688,75.797,
MLI,Mali,"Life expectancy at birth, total (years)",48.758,49.54,50.373,51.224,52.057,52.839,53.553,54.193,54.756,55.251,55.701,56.135,56.578,57.036,57.509,57.987,58.452,58.893,59.306,
MLT,Malta,"Life expectancy at birth, total (years)",78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.44878049,82.6,
MMR,Myanmar,"Life expectancy at birth, total (years)",60.377,60.685,60.989,61.294,61.607,61.938,62.294,62.678,63.089,63.525,63.983,64.453,64.921,65.378,65.81,66.205,66.558,66.867,67.134,
MNA,Middle East & North Africa (excluding high income),"Life expectancy at birth, total (years)",69.65395818,69.94988284,70.24135954,70.52965829,70.8130182,71.08730699,71.34764391,71.58861567,71.80985946,72.01470099,72.2108648,72.4050187,72.60231836,72.80116693,73.00029604,73.19817528,73.39421523,73.5873387,73.77758932,
MNE,Montenegro,"Life expectancy at birth, total (years)",73.233,73.285,73.37,73.486,73.642,73.85,74.115,74.43,74.784,75.151,75.505,75.823,76.089,76.297,76.452,76.568,76.667,76.77,76.884,
MNG,Mongolia,"Life expectancy at birth, total (years)",63.319,63.777,64.23,64.671,65.103,65.538,65.985,66.447,66.916,67.38,67.818,68.217,68.566,68.863,69.111,69.321,69.509,69.689,69.87,
MNP,Northern Mariana Islands,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,"Life expectancy at birth, total (years)",49.295,49.61,49.889,50.143,50.387,50.641,50.934,51.292,51.738,52.31,53.043,53.931,54.949,56.062,57.206,58.309,59.309,60.163,60.854,
MRT,Mauritania,"Life expectancy at birth, total (years)",60.788,60.892,61.018,61.17,61.349,61.552,61.776,62.015,62.266,62.527,62.799,63.079,63.366,63.654,63.936,64.208,64.464,64.704,64.925,
MUS,Mauritius,"Life expectancy at birth, total (years)",71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,
MWI,Malawi,"Life expectancy at birth, total (years)",45.204,45.517,46.052,46.823,47.844,49.118,50.595,52.206,53.888,55.564,57.161,58.629,59.931,61.042,61.953,62.681,63.279,63.798,64.263,
MYS,Malaysia,"Life expectancy at birth, total (years)",72.782,72.976,73.17,73.364,73.555,73.744,73.931,74.118,74.305,74.493,74.683,74.877,75.072,75.268,75.461,75.649,75.828,75.997,76.156,
NAC,North America,"Life expectancy at birth, total (years)",77.08241004,77.18781814,77.30281077,77.72448798,77.75408225,77.94939267,78.23954847,78.3009808,78.64772827,78.80945553,78.92055891,79.03147799,79.04221001,79.13808291,79.01211433,78.8773349,78.87909246,78.98679131,79.12330258,
NAM,Namibia,"Life expectancy at birth, total (years)",51.399,50.862,50.589,50.6,50.931,51.609,52.593,53.817,55.207,56.665,58.085,59.387,60.513,61.425,62.119,62.625,63.021,63.373,63.708,
NCL,New Caledonia,"Life expectancy at birth, total (years)",74.83170732,75.10243902,75.27073171,75.47073171,75.72195122,76.07560976,76.47804878,76.6804878,76.9804878,77.2804878,76.63170732,77.07804878,77.17804878,77.23658537,77.2804878,76.93170732,77.53902439,77.43414634,77.63414634,
NER,Niger,"Life expectancy at birth, total (years)",50.584,51.256,51.95,52.668,53.411,54.18,54.968,55.764,56.557,57.333,58.081,58.79,59.455,60.07,60.631,61.137,61.599,62.024,62.42,
NGA,Nigeria,"Life expectancy at birth, total (years)",46.51,46.835,47.242,47.72,48.252,48.812,49.373,49.913,50.422,50.896,51.346,51.786,52.228,52.672,53.112,53.541,53.95,54.332,54.687,
NIC,Nicaragua,"Life expectancy at birth, total (years)",69.934,70.308,70.64,70.933,71.195,71.436,71.673,71.915,72.167,72.428,72.692,72.951,73.197,73.429,73.649,73.86,74.068,74.275,74.485,
NLD,Netherlands,"Life expectancy at birth, total (years)",78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.01219512,
NOR,Norway,"Life expectancy at birth, total (years)",78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.90731707,
NPL,Nepal,"Life expectancy at birth, total (years)",62.945,63.57,64.165,64.729,65.264,65.773,66.26,66.727,67.178,67.611,68.028,68.426,68.806,69.168,69.515,69.848,70.169,70.478,70.778,
NRU,Nauru,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,"Life expectancy at birth, total (years)",78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,81.61243902,81.65853659,81.85853659,81.70731707,
OED,OECD members,"Life expectancy at birth, total (years)",77.23460023,77.39688554,77.54903408,77.94370424,78.06314654,78.34888186,78.5717356,78.71992779,78.97693251,79.14888714,79.37988541,79.49704942,79.66195229,79.91185268,79.81127706,79.96029696,80.00460552,80.10453371,80.20508989,
OMN,Oman,"Life expectancy at birth, total (years)",72.58,73.022,73.447,73.851,74.23,74.577,74.893,75.179,75.44,75.682,75.916,76.149,76.388,76.634,76.887,77.142,77.393,77.633,77.861,
OSS,Other small states,"Life expectancy at birth, total (years)",60.10871528,60.09956556,60.20985026,60.48642411,60.90023293,61.40859096,62.04903394,62.77964667,63.56156964,64.30884322,65.02063304,65.71946482,66.33312678,66.89119294,67.40524107,67.83560006,68.22867726,68.54681339,68.82187619,
PAK,Pakistan,"Life expectancy at birth, total (years)",63.066,63.3,63.522,63.736,63.951,64.176,64.42,64.685,64.969,65.264,65.562,65.849,66.117,66.36,66.577,66.77,66.947,67.114,67.273,
PAN,Panama,"Life expectancy at birth, total (years)",75.233,75.401,75.565,75.728,75.892,76.06,76.234,76.414,76.6,76.792,76.989,77.188,77.386,77.583,77.776,77.964,78.149,78.329,78.506,
PER,Peru,"Life expectancy at birth, total (years)",71.505,71.882,72.24,72.581,72.908,73.222,73.528,73.826,74.12,74.41,74.697,74.981,75.258,75.529,75.792,76.044,76.286,76.516,76.736,
PHL,Philippines,"Life expectancy at birth, total (years)",68.835,68.88,68.937,69.013,69.112,69.233,69.37,69.515,69.667,69.823,69.984,70.149,70.315,70.481,70.644,70.802,70.952,71.095,71.231,
PLW,Palau,"Life expectancy at birth, total (years)",,,,,69.12926829,,,,,,,,,,,,,,,
PNG,Papua New Guinea,"Life expectancy at birth, total (years)",59.487,59.722,59.974,60.245,60.534,60.836,61.141,61.442,61.739,62.029,62.316,62.604,62.892,63.181,63.466,63.744,64.01,64.263,64.501,
POL,Poland,"Life expectancy at birth, total (years)",74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,77.45121951,77.85121951,77.75365854,77.60243902,77.85609756,
PRE,Pre-demographic dividend,"Life expectancy at birth, total (years)",51.0589412,51.52350722,52.05507514,52.64148346,53.2699022,53.92744099,54.60056827,55.27598421,55.94318769,56.59345632,57.22415595,57.8355568,58.42601985,58.98778122,59.51195887,59.99193225,60.42745654,60.820942,61.17597806,
PRI,Puerto Rico,"Life expectancy at birth, total (years)",77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,77.96292683,78.191,78.41909756,78.64065854,78.84758537,79.03434146,79.20246341,79.3534878,79.49497561,79.63453659,79.77819512,79.9285122,
PRK,"Korea, Dem. People's Rep.","Life expectancy at birth, total (years)",66.087,66.925,67.615,68.102,68.389,68.54,68.675,68.884,69.185,69.571,70.012,70.454,70.853,71.198,71.481,71.711,71.91,72.095,72.274,
PRT,Portugal,"Life expectancy at birth, total (years)",76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.12439024,81.12439024,81.42439024,81.32439024,80.68292683,
PRY,Paraguay,"Life expectancy at birth, total (years)",70.786,71.023,71.249,71.464,71.667,71.862,72.055,72.251,72.45,72.653,72.86,73.068,73.274,73.473,73.662,73.836,73.992,74.131,74.254,
PSE,West Bank and Gaza,"Life expectancy at birth, total (years)",71.239,71.447,71.648,71.842,72.028,72.203,72.366,72.517,72.656,72.788,72.915,73.041,73.17,73.303,73.442,73.589,73.74,73.895,74.053,
PSS,Pacific island small states,"Life expectancy at birth, total (years)",66.79805865,67.03312837,67.25015595,67.44566844,67.63693106,67.78614146,67.94835734,68.11680769,68.29563224,68.48523385,68.68298504,68.88200361,69.07737595,69.26553985,69.44447786,69.61374205,69.77428325,69.9290488,70.07973149,
PST,Post-demographic dividend,"Life expectancy at birth, total (years)",77.64789127,77.78723898,77.91472665,78.34048534,78.43332159,78.75815182,79.01182061,79.15435062,79.47739306,79.68613989,79.95295059,80.08676424,80.26808471,80.52726493,80.39500807,80.54919952,80.5969221,80.69375109,80.79472234,
PYF,French Polynesia,"Life expectancy at birth, total (years)",72.658,73.017,73.382,73.751,74.116,74.466,74.793,75.092,75.363,75.611,75.844,76.074,76.307,76.546,76.787,77.024,77.251,77.462,77.657,
QAT,Qatar,"Life expectancy at birth, total (years)",77.612,77.762,77.919,78.083,78.252,78.425,78.601,78.775,78.945,79.108,79.26,79.399,79.527,79.646,79.758,79.868,79.981,80.1,80.227,
ROU,Romania,"Life expectancy at birth, total (years)",71.16097561,71.0097561,71.3097561,71.56097561,71.91219512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.3097561,75.35853659,75.45853659,
RUS,Russian Federation,"Life expectancy at birth, total (years)",65.38341463,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244,
RWA,Rwanda,"Life expectancy at birth, total (years)",49.936,50.987,52.178,53.595,55.254,57.083,58.915,60.612,62.129,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.341,68.7,69.024,
SAS,South Asia,"Life expectancy at birth, total (years)",63.22899212,63.62377106,64.01139646,64.39518784,64.78317085,65.17993289,65.58771357,66.00524977,66.42785669,66.8487685,67.25831619,67.64633754,68.00771543,68.34020332,68.64190072,68.9161581,69.17132773,69.41226994,69.64361743,
SAU,Saudi Arabia,"Life expectancy at birth, total (years)",72.759,72.92,73.051,73.159,73.256,73.355,73.467,73.598,73.75,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,75.133,
SDN,Sudan,"Life expectancy at birth, total (years)",58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311,
SEN,Senegal,"Life expectancy at birth, total (years)",58.177,58.675,59.259,59.912,60.62,61.365,62.126,62.88,63.607,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665,67.941,
SGP,Singapore,"Life expectancy at birth, total (years)",78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.49756098,
SLB,Solomon Islands,"Life expectancy at birth, total (years)",67.816,68.175,68.518,68.845,69.158,69.462,69.762,70.063,70.366,70.674,70.985,71.296,71.601,71.896,72.173,72.424,72.645,72.835,72.996,
SLE,Sierra Leone,"Life expectancy at birth, total (years)",40.369,41.376,42.419,43.467,44.502,45.517,46.52,47.508,48.468,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309,54.696,
SLV,El Salvador,"Life expectancy at birth, total (years)",69.162,69.432,69.68,69.908,70.124,70.333,70.542,70.756,70.978,71.21,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096,73.317,
SMR,San Marino,"Life expectancy at birth, total (years)",,,,,,,,,,,,85.41707317,,,,,,,,
SOM,Somalia,"Life expectancy at birth, total (years)",51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,57.397,
SRB,Serbia,"Life expectancy at birth, total (years)",72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.68536585,
SSA,Sub-Saharan Africa (excluding high income),"Life expectancy at birth, total (years)",50.74734771,51.14578302,51.63989373,52.22249096,52.88432687,53.61219037,54.38344059,55.17255555,55.95935047,56.72376828,57.45450696,58.14802592,58.80002042,59.40349335,59.95148449,60.44110945,60.87879141,61.27199431,61.6263562,
SSD,South Sudan,"Life expectancy at birth, total (years)",49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,57.846,
SSF,Sub-Saharan Africa,"Life expectancy at birth, total (years)",50.75002366,51.14816454,51.64212387,52.22477202,52.88642826,53.6142094,54.3854324,55.17445654,55.96111815,56.72547002,57.45600208,58.14957771,58.80138624,59.40479692,59.95283057,60.44239356,60.8800163,61.27303249,61.62744251,
SST,Small states,"Life expectancy at birth, total (years)",63.0264499,63.08600072,63.14199661,63.35799794,63.67199261,64.04407911,64.5149047,65.05405631,65.63703532,66.2011978,66.74565822,67.28395398,67.76504462,68.20538353,68.61401559,68.96043991,69.27900489,69.5410318,69.77084699,
STP,Sao Tome and Principe,"Life expectancy at birth, total (years)",62.017,62.687,63.359,64.02,64.659,65.27,65.854,66.412,66.938,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17,70.385,
SUR,Suriname,"Life expectancy at birth, total (years)",67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,71.682,
SVK,Slovak Republic,"Life expectancy at birth, total (years)",73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,77.47073171,
SVN,Slovenia,"Life expectancy at birth, total (years)",75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,81.2804878,
SWE,Sweden,"Life expectancy at birth, total (years)",79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,82.95853659,
SWZ,Eswatini,"Life expectancy at birth, total (years)",45.799,44.41,43.372,42.731,42.518,42.733,43.308,44.17,45.275,46.601,48.141,49.862,51.699,53.569,55.359,56.962,58.319,59.401,60.194,
SXM,Sint Maarten (Dutch part),"Life expectancy at birth, total (years)",,,,,,,74.54390244,74.53658537,75.58780488,,,73.05365854,,77.06829268,77.2195122,78.29268293,,,,
SYC,Seychelles,"Life expectancy at birth, total (years)",73.25365854,71.08780488,71.02926829,72.66097561,72.13170732,72.21707317,73.14390244,73.16341463,73.08292683,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,73.94390244,
SYR,Syrian Arab Republic,"Life expectancy at birth, total (years)",73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.647,72.938,72.108,71.27,70.55,70.049,69.821,69.908,70.315,70.967,71.779,72.697,
TCA,Turks and Caicos Islands,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
TCD,Chad,"Life expectancy at birth, total (years)",47.789,47.9,48.057,48.27,48.549,48.907,49.335,49.82,50.346,50.89,51.424,51.928,52.386,52.789,53.137,53.438,53.712,53.977,54.239,
TEA,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",70.49794359,70.79723064,71.09519763,71.3903258,71.68224162,71.97078284,72.2573864,72.54253415,72.82629571,73.11046429,73.39791418,73.68783665,73.97706926,74.26355766,74.53991042,74.79995657,75.0402245,75.2562801,75.44843511,
TEC,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",68.33968236,68.44185946,68.56159005,68.90448091,69.03749475,69.6232239,70.09332392,70.40587625,70.9733683,71.32043299,71.88008698,72.21323362,72.63089645,72.88167186,73.14793068,73.50739044,73.90101842,74.03943633,74.29800572,
TGO,Togo,"Life expectancy at birth, total (years)",53.554,53.71,53.938,54.234,54.602,55.052,55.581,56.178,56.818,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76,61.042,
THA,Thailand,"Life expectancy at birth, total (years)",70.832,71.089,71.389,71.728,72.099,72.499,72.916,73.341,73.766,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931,77.15,
TJK,Tajikistan,"Life expectancy at birth, total (years)",62.807,63.653,64.496,65.314,66.08,66.771,67.382,67.911,68.36,68.736,69.055,69.34,69.609,69.874,70.137,70.397,70.647,70.879,71.097,
TKM,Turkmenistan,"Life expectancy at birth, total (years)",63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835,67.956,68.073,68.191,
