Country Code,Country Name,Indicator Name,Indicator Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
MAC,"Macao SAR, China",Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,4.246640522,4.000160761,3.971366362,3.684746686,3.645040335,4.28818094,4.615918899,4.807272512,4.483198607,4.610169041,4.471605435
MAF,St. Martin (French part),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MCO,Monaco,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,4.246640522,4.000160761,3.971366362,3.684746686,3.64473363,4.28818094,4.558424566,4.80625264,4.472406667,4.602131452,
MDA,Moldova,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,16.09172003,15.97535723,15.84128012,17.21359255,15.00359526,13.16593144,16.69450851,17.31441146,17.09697652,17.1872714,12.55438971,12.91603105
MDG,Madagascar,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,10.21528613,9.850254526,10.25734962,9.883229409,9.182653171,9.780462073,9.435167549,9.826190093,10.63531421,11.21643965,11.5928709,10.73195445,10.3017242,10.60891157,10.02888665,9.375365716
MDV,Maldives,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,16.10805944,16.14524873,21.34976887,20.45587561,23.71158408,24.14592574,23.85672814,25.07143877,22.21085596
MEA,Middle East & North Africa,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,8.764253562,9.510714503,9.609258289,9.17812487,10.69113933,10.40385277,9.922058577,10.59246702,10.35870196,10.838062,10.44797626,9.938455894,10.39830646,10.70077536,11.01029811,10.65378567
MHL,Marshall Islands,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MIC,Middle income,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MKD,North Macedonia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,13.31141756,11.38557125,11.54045897,11.39831993,10.56563407,11.04840355,11.16339446,11.27370769,10.81965212,10.83699742,10.61230733,10.84023771,10.7914631,10.96325537,11.64386312
MLI,Mali,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MLT,Malta,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,8.20318225,7.543716126,7.077506697,6.591140499,7.201367064,7.074542706,7.32364008,7.647645017,8.077092093,7.372791664,7.187747405,7.398098465,8.520001727,8.402025239,8.888460997,8.474669976
MMR,Myanmar,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,6.656878105,7.174247334,,
MNA,Middle East & North Africa (excluding high income),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MNE,Montenegro,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,9.366540057,7.080450435,8.904088073,9.672350887,9.380288388,10.11659617,9.06707174,8.231181332,8.957194989,8.690277364,8.659217568,8.62675151,8.44630419,10.12244767,10.03026054
MNG,Mongolia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,9.669428839,9.629177597,9.268298186,5.247522675,10.12978989,11.36158562,12.66817536,
MRT,Mauritania,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,7.66423583,7.338672377,7.25001721,8.465724195,8.773608924,9.330666573,10.5199815,10.62118895,10.07619704,11.47952167,11.26924917,10.80921305
MWI,Malawi,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,16.52445178,16.36797865,15.60395346,11.49136248,12.83120928,12.4772476
MYS,Malaysia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,9.38424233,8.893308365,9.385941869,9.593768537,9.951689905,10.45116779,10.99969342,11.24175296,11.24548483,11.65061562,11.63881523
NAC,North America,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,8.339138369,7.791626029,7.993924985,8.515109194,8.86966732,9.218304238,9.321050231,9.51883206,10.55428222,9.285230221,9.602181998
NCL,New Caledonia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
NER,Niger,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,15.66348276,17.95485176,4.079681036,1.490406791,10.61782094,10.82064142,10.39229151,10.42326713,12.37567547,11.37169036,5.679811001,8.107746679,7.294228995,6.262093004
NIC,Nicaragua,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,6.765577871,7.08666782,6.592825585,6.398060452,7.022896146,7.224975972,7.690963998,7.669686967,7.504997349,7.298753785,8.968187514,9.327028166,8.888287697
NLD,Netherlands,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,3.21901086,4.315415565,4.433164429,4.279469274,4.692698889,4.783922074,5.366742606,5.555060361,5.689785743,6.077995787,6.162503131,6.21229526,5.87976271
NOR,Norway,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
NPL,Nepal,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,9.989919706,11.72744028,11.92657887,11.50932843,10.58128151
NRU,Nauru,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
OED,OECD members,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
OMN,Oman,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
OSS,Other small states,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,8.90794695,9.973723764,8.417918857,7.82422128,7.117480459,7.142731906,7.212233486,7.239382727
PAN,Panama,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,12.79469769,12.12871429,11.99670242,11.60033191,10.8398139,11.54824238,11.14651156,10.42449624,9.8044953,10.02713813,10.16602664,11.44967953,12.48097873,12.48736664,12.71011357,11.80467169
PER,Peru,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,9.979651033,10.5603274,10.41554983,10.14693313,10.66862564,10.08672692,11.41751086,12.07586203,12.46480131,12.85550399,10.51474674
PHL,Philippines,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,9.532184028,10.23385699,11.09064337,11.70292463,9.704173062,9.948146866,9.987385514,9.739593789,10.02353182,10.66691296,11.01136457,11.13870317
PLW,Palau,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PNG,Papua New Guinea,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,11.66218921,9.475472501,10.52785287,9.704510658,10.17449326,11.85839802,13.18632274,13.30859685,13.2607396,14.20995824,14.46442402,14.01269982,14.46220119
POL,Poland,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,7.542722034,8.084242743,8.198476383,7.818020251,8.693429013,9.098194509,8.937974964,9.369575568,9.514343125,10.01778182,9.770492632,9.563455096,9.49158625
PRE,Pre-demographic dividend,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PRI,Puerto Rico,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PRK,"Korea, Dem. People's Rep.",Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,6.1759814,6.505377454,4.614430766,4.434203608,5.099237783,5.151500739,5.081218142,6.651880286,6.771183672,6.441311682,7.206073883,6.532966822,7.656912471,7.039359602,7.661675343,7.46544726
PRY,Paraguay,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,0,0,0,0,0,5.768678637,7.330940945,7.508834413,7.002989742,6.966110234,7.178809423,7.936532533,8.156463456,8.423521268,8.721924154,8.470264803
PSE,West Bank and Gaza,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,7.97505928,9.656061402,10.7003958,11.16247936,10.82568582,10.25427101,10.36226928,9.713170208,9.843908242,9.681518501,10.18195247,9.431945259,
PSS,Pacific island small states,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PST,Post-demographic dividend,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
PYF,French Polynesia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
QAT,Qatar,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
ROU,Romania,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,10.68374321,9.045640931,8.567242933,8.87857449,8.072372384,8.019525851,7.956966443,7.383590198,8.178320995,8.924362057,8.888647238,9.342160174,10.19908107,9.987857238
RUS,Russian Federation,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,10.80098411,13.06880406,12.89557934,11.82983087,11.78208136,11.4852088,8.536616065,8.920835085,10.36027366,10.51410732,9.973492326,10.38470261,9.966769236
RWA,Rwanda,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,14.76052877,14.94052713,13.76782725,15.58471984,15.38369641,13.62567135,13.66813013,14.07109566,14.43805621,13.84215043,16.16726727,14.99639703,14.05783068
SAS,South Asia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SAU,Saudi Arabia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,11.53304789,12.22858253,12.01015696,12.65349876,13.5433106,13.67732749,13.90255445,14.79818894,15.41638179,15.19181079,14.42579725,14.43490361
SDN,Sudan,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SEN,Senegal,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SGP,Singapore,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,7.19671905,9.170313867,8.96766627,8.322373731,8.921594551,8.216916394,8.412713227,9.000746071,9.229952907,9.177550102,9.025732078,9.323883966,
SLB,Solomon Islands,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,20.52591063,19.35333559,17.3129959,16.24298023,17.40303808,15.50163477,16.26063542,17.41398977,16.53749897,17.21259043,17.6763414
SLE,Sierra Leone,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SLV,El Salvador,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,11.10608003,11.8092168,11.77981528,12.64414862,13.18187049,13.9,13.93668256,14.22019377,14.27110206,14.04602259,13.89379581,13.46236088,13.31862612,13.04900722,12.25400734,11.33694809
SMR,San Marino,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,10.18727548,10.5662483,9.606698063,8.640628632,6.343328605,7.275126119,6.216941866,6.928183534,6.241818658,6.53212263,6.236109454,4.24826859,4.027603513
SOM,Somalia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SRB,Serbia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SSA,Sub-Saharan Africa (excluding high income),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SSF,Sub-Saharan Africa,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SST,Small states,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
STP,Sao Tome and Principe,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,8.193821195,9.577975062,9.716637111,10.75071796,11.68704519,12.11667393,11.86379944,11.12241104,10.97713003,10.7723217,10.57699455,10.43667218,10.24385766
SVN,Slovenia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,10.68824839,10.61128698,9.522849842
SWE,Sweden,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,6.122644188,6.128294357,6.184781181,6.328285226,6.261697309
SWZ,Eswatini,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,10.6906328,12.34856705,12.23258006,12.54701042,11.94740101,12.61292293,12.91105443,12.98050223,13.44908135,13.11152884,15.04062912,
SXM,Sint Maarten (Dutch part),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,6.668356758,6.952225268,8.601582615,9.890452961,9.232471817,9.025666252,9.941401813,9.228069611,8.255174013,11.10726239,11.87989241,11.01364629,10.10656186,9.955622685,
SYR,Syrian Arab Republic,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TCD,Chad,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,11.26373074,14.1902245,15.03470557,14.69505923,10.67554217,11.54556132,10.55910519,11.67344522,11.3431383,9.652643623,
TEA,East Asia & Pacific (IDA & IBRD countries),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TEC,Europe & Central Asia (IDA & IBRD countries),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TGO,Togo,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
THA,Thailand,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,7.498358687,8.125765272,8.017130423,8.411595318,8.526945131,7.836668915,7.806757485,8.52310587,9.212133198,10.0338856,10.45775655,10.72780549,10.7802392,11.29781666,11.14
TJK,Tajikistan,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,24.42178226,21.95588384,18.90271671,19.26391106,20.49349734,19.2821152,13.82238118,,,,,,
TKM,Turkmenistan,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TLA,Latin America & the Caribbean (IDA & IBRD countries),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TMN,Middle East & North Africa (IDA & IBRD countries),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TON,Tonga,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,8.426962552,8.26287755,8.135317712,22.93610336,23.68483069,24.84933553,24.11875425,21.1895577,19.99267879,20.54161827,22.67329803,
TSA,South Asia (IDA & IBRD),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TSS,Sub-Saharan Africa (IDA & IBRD countries),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TTO,Trinidad and Tobago,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,12.1641165,13.2533963,14.13654375,12.90850052,14.23413335,13.85657501,14.25567998,14.16246592,13.23800463,14.08252413,12.87889275,13.20667335,12.1,12.36337448,11.85351996
TUN,Tunisia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,12.31242354,11.7157815,12.83338974,12.09170532,12.49293869,12.27944643,11.71008228,12.10321435,10.94559431,11.59203832,11.00131461,10.72799293,10.71991578,10.79392098,11.74870387,10.5451143
TUV,Tuvalu,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
TZA,Tanzania,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,10.30422459,10.01980961,10.06173151,10.61353496,10.3461877,11.10887124,12.5169418,12.25736487,11.85254939,11.70036869,12.42433323
UGA,Uganda,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,9.433286164,9.957129029,9.375674816,11.77888149,11.94555361,11.33823236,12.83478754,12.73265891,12.36846636,13.01751596,13.03909948,11.69435917,13.80647204,13.90158833,13.66713183,13.37170648
UKR,Ukraine,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,11.89939293,12.46581148,11.57930992,12.85591218,13.09967582,14.63005311,14.76006108,15.03098646,15.05637195,11.22766477,8.01647621,9.781221922,11.9029128,10.7659697,13.50503019,11.65846222
UMC,Upper middle income,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
URY,Uruguay,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,8.656918938,11.47755738,10.82462711,10.0723099,10.04827768,9.304058774,9.191114569,8.532635222,9.173986339,10.14517552,11.18832339,11.47839972,10.57929087
USA,United States,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,12.37488631,12.73930754,12.22887721,11.96340949,11.77604778,11.6566181,11.71105298,11.58548941,11.65000958,11.68621915,11.77650334,11.0208874
UZB,Uzbekistan,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,13.2955577,12.23948132,11.41604327,11.23215718,11.65601587,11.25148648,10.68244609,12.40828424,12.44240431,18.71128081,13.14958474
VCT,St. Vincent and the Grenadines,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,7.448810736,7.230273126,6.923095752,7.622933325,7.928524752,6.303782023
VEN,"Venezuela, RB",Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
VGB,British Virgin Islands,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
VIR,Virgin Islands (U.S.),Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,8.9706518,8.602618305,8.866935048,9.298869187,9.93053371,9.538036343,8.771588027,8.262447095,7.767809652,7.362461674,7.676634961,7.825050646,
VUT,Vanuatu,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,11.90168592,12.08744419,13.46635803,12.88579935,12.34847116,11.16990368,10.93972929,10.25849721,,,
WLD,World,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
WSM,Samoa,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,18.7,18.2,17.5,16.4,17.8,18.5,19.2,18.6,17.3,18.9,18.8,19,17,16.2,16.345366,15.77,16.616114,16.24512706,
XKX,Kosovo,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,9.385064789,9.542485965,9.587317736,9.101751606,10.82966626,12.23013632,12.11205651,12.6186624,12.24745287,11.21180458,11.73497242
YEM,"Yemen, Rep.",Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,5.679643906,6.6546522,7.046001721,7.22687819,7.789356375,7.920264917,7.577383627,7.038238304,8.198021544,8.79615724,8.421543094,8.505467324,7.886974554
ZMB,Zambia,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,8.986777889,8.915752891,10.97636582,13.48388202,13.74948899,11.16038541,12.08671141,11.234619,11.15824046,11.09037391,8.480296529
ZWE,Zimbabwe,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
